Source,Target
106443,3098476
106443,3210089
106443,3210525
106443,3238985
106443,591293
106443,3079002
106443,3253270
106443,2989844
106443,3058631
106443,3083611
106443,3356381
106443,3341990
106443,3351469
106443,3398013
106443,3093895
106443,3436440
106443,3499252
106443,3499383
106443,3555648
106443,3022532
106443,3581978
106894,3094304
106894,421157
106894,3120388
106894,285223
106894,3061808
106894,3106452
106894,3302301
106894,101898
106894,819618
106894,3102974
106894,166825
106894,1034403
106894,3241634
106894,122849
106894,418397
106894,1058663
106894,3394117
106894,3403463
106894,3420197
106894,3420228
106894,3416612
106894,3465278
106894,3531645
106894,3547640
106894,3563110
1079797,421157
1079797,1113941
1079797,117540
1079797,3058075
1079797,3558174
110153,164421
110153,3171689
110153,3294441
110153,349687
110153,3033265
110153,3158141
110153,3194696
110153,1012409
110153,99227
110153,329293
110153,428598
110153,960494
110153,1660587
110153,3061198
110153,3104369
110153,120614
110153,166470
110153,3050325
110153,3184787
110153,1104637
110153,3193978
110153,3249337
110153,3275837
110153,166825
110153,270404
110153,931641
110153,3076414
110153,3093431
110153,3191670
110153,130596
110153,365409
110153,3098476
110153,25269
110153,308315
110153,819711
110153,825462
110153,3122847
110153,585685
110153,961443
110153,3285458
110153,238730
110153,3398013
110153,3408719
110153,3453070
110153,3439257
110153,3562660
110153,3558174
110153,3581978
110153,120202
110153,3577979
110153,3578413
110434,3094304
110434,421157
110434,3288663
110434,3213596
110434,289268
110434,349818
110434,923373
110434,822430
110434,1138110
110434,3140184
110434,3254355
110434,2999293
110434,3021965
110434,3253583
110434,3417049
110434,3399529
110434,3359750
110434,3445904
110434,3450343
110434,3494831
110434,3555648
110434,3568960
1104466,3094304
1104466,164421
1104466,1148918
1104466,339225
1104466,160877
1104466,853844
1104466,409631
1104466,418605
1104466,3123269
1104466,349231
1104466,3291958
1104466,123322
1104466,3211567
1104466,199206
1104466,353437
1104466,812485
1104466,3023028
1104466,3070451
1104466,3187985
1104466,2686505
1104466,3193920
1104466,3355477
1104466,3366419
1104466,3488622
1104466,3491106
1104466,3520944
1104466,3538997
1104466,3584998
1104466,3553620
1104567,421157
1104567,415478
1104567,2720209
1104567,595008
1104567,289234
1104567,812025
1104567,3021499
1104567,3117252
1104567,3132173
1104567,102904
1104567,590899
1104567,3076597
1104567,399688
1104567,3257818
1104567,812485
1104567,907857
1104567,598473
1104567,1034563
1104567,2054232
1104567,3152574
1104567,169947
1104567,1035016
1104567,3061809
1104567,3296295
1104567,3351469
1104567,3424895
1104567,3337638
1104567,264910
1104567,3093895
1104567,3143461
1104567,893266
1104567,3433250
1104567,3555648
1104567,3531617
1104567,3501403
1104567,3581674
1104567,3523337
1104567,3619702
1104637,164421
1104637,3171689
1104637,3294441
1104637,349687
1104637,238142
1104637,3194696
1104637,329293
1104637,3104369
1104637,3193032
1104637,166470
1104637,3184787
1104637,3102974
1104637,3193978
1104637,3275837
1104637,270404
1104637,3076414
1104637,3093431
1104637,579803
1104637,3098476
1104637,25269
1104637,110153
1104637,308315
1104637,819711
1104637,825462
1104637,961443
1104637,3398013
1104637,3286565
1104637,3453070
1104637,3558174
1104637,3578413
1105289,421157
1105289,355124
1105289,2394807
1105289,3087344
1105289,1159810
1105289,314873
1105289,3288663
1105289,3041366
1105289,3043268
1105289,1709737
1105289,828881
1105289,3425206
1105289,3403377
1105289,3043267
1105289,3584737
1105289,3584249
1105289,283207
1105289,3576228
1105289,3524948
1105289,3509179
1113941,421157
1113941,102904
1113941,117540
1113941,3033201
1113941,3058075
1113941,3158758
1113941,266402
1113941,1079797
1113941,3280207
1113941,3318941
1113941,382501
1113941,825034
1113941,3492439
111761,421157
111761,3077811
111761,3078090
111761,3021499
111761,3022359
111761,3249891
111761,610560
111761,3089737
111761,147420
111761,319584
111761,3088833
111761,3195326
111761,405630
111761,381818
111761,813023
111761,81692
111761,3134854
111761,590695
111761,3296295
111761,2995715
111761,3364157
111761,3369817
111761,3135608
111761,3240233
111761,3286565
111761,3100740
111761,3125751
111761,106205
111761,3398684
111761,825034
111761,1560831
111761,3241650
111761,3342171
111761,828948
111761,3487320
111761,112011
111761,3492430
111761,116058
111761,3603182
112011,421157
112011,3024100
112011,3249891
112011,3300304
112011,147420
112011,939245
112011,608051
112011,905594
112011,1773601
112011,381818
112011,3230061
112011,166072
112011,3089117
112011,353276
112011,2995715
112011,3364157
112011,111761
112011,3135608
112011,3240233
112011,3286565
112011,3125751
112011,106205
112011,3122486
112011,3261844
112011,3398684
112011,3145145
112011,825034
112011,1560831
112011,289625
112011,3342171
112011,828948
112011,3465253
112011,3537890
112011,3528534
112011,3546169
112011,3603182
113143,164421
113143,3024100
113143,1012409
113143,824795
113143,3048670
113143,3234842
113143,3169381
113143,404615
113143,3109912
113143,3139707
113143,3013087
113143,3260276
113143,133185
113143,3350166
113143,3301888
113143,3002488
113143,3492439
113143,3555648
113143,2633577
113143,3536770
1135874,28380
1135874,3052936
1135874,3189054
1135874,3288505
1135874,3094223
1135874,3131725
1135874,2518564
1135874,2994702
1135874,130596
1135874,169947
1135874,3208398
1135874,3339508
1135874,3404332
1135874,3403362
1135874,3398323
1135874,3439223
1135874,3499736
1135874,3442675
1135874,3453233
1135874,3445157
1135874,3506872
1135874,3565590
1135874,3548874
1135874,3492032
1138033,818895
1138033,3169381
1138033,135346
1138033,422050
1138033,3110085
1138033,3304081
1138033,3157547
1138033,3433250
1138033,3499851
1138110,164421
1138110,3024100
1138110,110434
1138110,349057
1138110,2991527
1138110,119495
1138110,119764
1138110,408776
1138110,2993719
1138110,3249891
1138110,1381
1138110,399688
1138110,827355
1138110,3203332
1138110,160824
1138110,598091
1138110,3043268
1138110,3063925
1138110,343051
1138110,818458
1138110,3135756
1138110,3139707
1138110,3140184
1138110,228615
1138110,3013087
1138110,3092982
1138110,3112005
1138110,3011653
1138110,608001
1138110,778096
1138110,163580
1138110,3359947
1138110,3342893
1138110,3417049
1138110,3498756
1138110,3002488
1138110,2633577
1138110,3478978
1138110,3536770
1138110,3591023
1141889,3094304
1141889,421157
1141889,1194809
1141889,2516183
1141889,371007
1141889,74422
1141889,1034480
1141889,3003619
1141889,3010937
1141889,1181610
1141889,283773
1141889,372139
1141889,3024273
1141889,1035179
1141889,3102974
1141889,99383
1141889,3369817
1141889,3389298
1142337,3094304
1142337,164421
1142337,2720209
1142337,590578
1142337,365262
1142337,330150
1142337,418331
1142337,3218835
1142337,3056155
1142337,99383
1142337,3309000
1142337,3297319
1142337,3153359
1142337,3411549
1142337,3409259
1142337,3461726
1142337,3555648
1142337,3491106
1142337,3551932
1148918,3094304
1148918,164421
1148918,339225
1148918,3062135
1148918,1104466
1148918,1012409
1148918,3138102
1148918,123322
1148918,812485
1148918,828266
1148918,1387697
1148918,3023028
1148918,3070451
1148918,166825
1148918,189431
1148918,2686505
1148918,411843
1148918,3317979
1148918,3355477
1148918,3453070
1148918,3575911
1148918,3538997
1154101,164421
1154101,3030724
1154101,149276
1154101,3076597
1154101,381929
1154101,3121774
1154101,3164688
1154101,3011947
1154101,122711
1154101,208342
1154101,395115
1154101,405966
1154101,819711
1154101,961443
1154101,3296295
1154101,3379179
1154101,3351469
1154101,3396806
1154101,3031816
1154101,3500088
1154101,3454413
1154101,3439783
1154101,3477908
1154101,3448993
1154101,3520878
1154101,3519181
1154101,3558174
1159810,3094304
1159810,164421
1159810,91085
1159810,289234
1159810,3094223
1159810,3121518
1159810,270499
1159810,1105289
1159810,2518564
1159810,25269
1159810,3094690
1159810,3335554
1159810,3135608
1159810,3500088
1159810,3456998
1159810,3045482
116058,421157
116058,3204713
116058,3024631
116058,179493
116058,3021499
116058,3090063
116058,99227
116058,3033278
116058,610560
116058,3032788
116058,939245
116058,3235217
116058,94236
116058,160425
116058,3086671
116058,816720
116058,3065838
116058,2993924
116058,272883
116058,3404332
116058,3417361
116058,3377349
116058,111761
116058,3415197
116058,3403377
116058,3416612
116058,3558174
116058,3525210
116058,3581583
116058,3603182
116519,3075706
116519,3168790
116519,819168
116519,591293
116519,3308420
116519,3342465
116519,3342893
116519,3519248
1165532,421157
1165532,326289
1165532,3080941
1165532,165098
1165532,938457
1165532,3187607
1165532,3088833
1165532,406132
1165532,892802
1165532,3096546
1165532,2054232
1165532,3140184
1165532,2989173
1165532,3241634
1165532,3382390
1165532,3307328
1165532,3555648
1165532,3558174
1165532,3517378
1165532,283207
1167707,421157
1167707,3221419
1167707,3291490
1167707,166470
1167707,290664
1167707,3146805
1167707,130266
1167707,813023
1167707,2994702
1167707,105803
1167707,3332765
1167707,3359750
1167707,3547755
1167707,3525425
116873,3077811
116873,409832
116873,284945
116873,291908
116873,366610
116873,2993057
116873,3058545
116873,269203
116873,600345
116873,2995507
116873,2997868
116873,3039415
116873,428598
116873,817753
116873,3085442
116873,3175330
116873,3217697
116873,330150
116873,3083061
116873,179172
116873,388838
116873,405630
116873,429392
116873,2038468
116873,3048221
116873,3109912
116873,350762
116873,678430
116873,3210071
116873,3297048
116873,3223607
116873,3380322
116873,3229845
116873,3408266
116873,3408269
116873,3374144
116873,3393916
116873,3425295
116873,3361813
1173156,164421
1173156,814012
1173156,3225856
1173156,198130
1173156,819705
1173156,300420
1173156,598903
1173156,3106452
1173156,3291958
1173156,289268
1173156,135346
1173156,1771964
1173156,1286347
1173156,86138
1173156,164842
1173156,3318294
1173156,3338593
1173156,3337428
1173156,3424895
1173156,3401512
1173156,3401244
1173156,3392162
1173156,3428750
1173156,3450343
1173156,3555648
1173156,140790
1173156,3575290
1173156,3571128
1173156,3523139
117540,3094304
117540,421157
117540,375928
117540,2947194
117540,3108988
117540,2992121
117540,3024172
117540,3153056
117540,1113941
117540,3242086
117540,832310
117540,416446
117540,3058075
117540,3257947
117540,1079797
117540,3317978
117540,3384999
117540,382501
117540,3435796
117540,3429049
117540,3506872
117540,3465253
1175402,164421
1175402,317281
1175402,81449
1175402,119495
1175402,143264
1175402,179493
1175402,597550
1175402,1328199
1175402,3005565
1175402,3006023
1175402,165098
1175402,363297
1175402,365262
1175402,3090104
1175402,943939
1175402,2711520
1175402,3106416
1175402,3165647
1175402,69173
1175402,263934
1175402,342873
1175402,349213
1175402,399944
1175402,422045
1175402,3010918
1175402,3020826
1175402,3218835
1175402,372303
1175402,404615
1175402,905594
1175402,1741078
1175402,3018775
1175402,3028355
1175402,3057327
1175402,3193978
1175402,30345
1175402,173940
1175402,3197903
1175402,162414
1175402,318316
1175402,828226
1175402,831153
1175402,1035016
1175402,3006422
1175402,3021965
1175402,3092982
1175402,3112005
1175402,3113018
1175402,1009412
1175402,3164236
1175402,3165347
1175402,133221
1175402,3009965
1175402,95132
1175402,3271524
1175402,143817
1175402,3310422
1175402,3353457
1175402,3417049
1175402,3399529
1175402,3416329
1175402,3415197
1175402,3157547
1175402,601656
1175402,3499342
1175402,3451473
1175402,3454840
1175402,3461726
1175402,3479293
1175402,3486670
1175402,3337000
1175402,3452854
1175402,3487567
1175402,3449229
1175402,3577857
1175402,3559055
1175402,3548874
1175402,3504123
1175402,3509179
1175402,3537881
1175402,399546
1175402,3544884
1175402,3606025
1178427,164421
1178427,814012
1178427,3050456
1178427,117889
1178427,1034480
1178427,2118051
1178427,3052765
1178427,163291
1178427,205358
1178427,2451591
1178427,135346
1178427,3075620
1178427,778096
1178427,163580
1178427,3219609
1178427,3318294
117889,160877
117889,1178427
117889,3113628
117889,3061808
117889,3021479
117889,165474
117889,349213
117889,1194643
117889,3156415
117889,3300262
117889,372128
117889,3110085
117889,3058631
117889,3155281
117889,3417049
117889,3405333
117889,3002488
117889,3375037
117889,2991490
117889,3477853
117889,3524044
117889,3548874
117889,3601787
117889,3495598
1181610,3094304
1181610,421157
1181610,1194809
1181610,2720209
1181610,2516183
1181610,3084129
1181610,371007
1181610,599020
1181610,3084105
1181610,1034480
1181610,1141889
1181610,3003619
1181610,3010937
1181610,86728
1181610,336124
1181610,165474
1181610,824896
1181610,94236
1181610,1035179
1181610,99383
1181610,265013
1181610,3016934
1181610,3364092
1181610,3346131
1181610,3408269
1181610,3376233
1181610,3389298
1181610,3474295
1181610,2633577
1181610,3501403
1181610,3500694
1194643,3094304
1194643,3091127
1194643,117889
1194643,106443
1194643,285264
1194643,213936
1194643,2997809
1194643,3021479
1194643,3153173
1194643,69173
1194643,3090755
1194643,3010214
1194643,3285458
1194643,3229845
1194643,3405333
1194643,3415197
1194643,3499383
1194643,3088088
1194643,3488622
1194643,3555648
1194643,3519181
1194643,3583189
1194643,3517309
1194643,3524986
1194643,3528441
1194809,3094304
1194809,421157
1194809,368234
1194809,1540181
1194809,595008
1194809,832971
1194809,2516183
1194809,3078090
1194809,3084129
1194809,371007
1194809,599020
1194809,3084105
1194809,1034480
1194809,1141889
1194809,3003619
1194809,3010937
1194809,3075706
1194809,820328
1194809,1181610
1194809,86728
1194809,69173
1194809,824896
1194809,3267800
1194809,1035179
1194809,1387697
1194809,130266
1194809,2992746
1194809,3366206
1194809,3346131
1194809,3351469
1194809,3376233
1194809,591071
1194809,3389298
1194809,3453070
1194809,3477908
1194809,3501403
1194809,3500694
119495,164421
119495,130373
119495,368234
119495,317281
119495,81449
119495,349057
119495,143264
119495,179493
119495,597550
119495,1328199
119495,3005565
119495,3006023
119495,165098
119495,349074
119495,365262
119495,1175402
119495,3063322
119495,200024
119495,831429
119495,2711520
119495,3165647
119495,3203332
119495,69173
119495,263934
119495,399944
119495,422045
119495,3010918
119495,3041896
119495,3218835
119495,3300262
119495,1741078
119495,2058598
119495,3028355
119495,3294051
119495,30345
119495,133939
119495,173940
119495,1034403
119495,1138110
119495,2992746
119495,3024297
119495,3140184
119495,3197903
119495,162414
119495,318316
119495,1035016
119495,3006422
119495,3112005
119495,3113018
119495,318424
119495,1009412
119495,3164236
119495,3165347
119495,3170993
119495,3194058
119495,133221
119495,3009965
119495,3011653
119495,95132
119495,3271524
119495,3417049
119495,3399529
119495,3416329
119495,163779
119495,3320904
119495,3157547
119495,3363148
119495,3451473
119495,3461726
119495,3479293
119495,3337000
119495,3452854
119495,3487567
119495,3449229
119495,3577857
119495,3559055
119495,3548874
119495,3537881
119495,399546
119764,421157
119764,73265
119764,1540181
119764,279391
119764,143264
119764,3249891
119764,3090104
119764,1362
119764,816184
119764,3300262
119764,3011947
119764,1138110
119764,2241101
119764,2999030
119764,3032920
119764,3106676
119764,395115
119764,70707
119764,3300092
119764,3379494
119764,3409259
119764,3416528
119764,3555648
119764,3555260
119764,3606025
120202,164421
120202,3056893
120202,3203638
120202,283773
120202,428598
120202,598903
120202,163291
120202,3075938
120202,3121774
120202,260824
120202,892802
120202,2997381
120202,931641
120202,1771964
120202,2999030
120202,3006422
120202,3092982
120202,66161
120202,86138
120202,110153
120202,318424
120202,3089117
120202,3338582
120202,3304655
120202,3424895
120202,3304751
120202,3364114
120202,3425410
120202,3401244
120202,356801
120202,3408056
120202,3157547
120202,3392162
120202,3426334
120202,3428750
120202,3506872
120202,3450343
120202,3452854
120202,3555648
120202,140790
120202,3159667
120202,3575290
120202,3577979
1202719,3091127
1202719,3051140
1202719,399640
1202719,399688
1202719,166470
1202719,3043268
1202719,3075938
1202719,293747
1202719,3193978
1202719,3208398
1202719,830688
1202719,3353457
1202719,3304751
1202719,3382390
1202719,3255957
1202719,3125751
1202719,3399758
1202719,3435796
1202719,3453070
120305,3094304
120305,164421
120305,3023946
120305,911903
120305,3220392
120305,3094223
120305,838246
120305,158680
120305,379002
120305,831429
120305,3245361
120305,415308
120305,832310
120305,130596
120305,3330934
120305,3555648
120538,421157
120538,339225
120538,425071
120538,3022626
120538,3094338
120538,3033201
120538,587851
120538,3280207
120538,3285955
120538,3263808
120538,3384999
120538,3398323
120538,3555648
120614,164421
120614,421157
120614,3171689
120614,3294441
120614,349687
120614,3158141
120614,3194696
120614,3201143
120614,3167233
120614,99227
120614,329293
120614,838246
120614,1660587
120614,3061198
120614,3104369
120614,3193032
120614,3296077
120614,166470
120614,3184787
120614,3193978
120614,3275837
120614,270404
120614,3003387
120614,3076414
120614,3191670
120614,365409
120614,3098476
120614,25269
120614,110153
120614,308315
120614,819711
120614,825462
120614,3122847
120614,961443
120614,3285458
120614,238730
120614,3398013
120614,3398684
120614,3408719
120614,3394006
120614,3453070
120614,3448993
120614,3558174
120614,3581978
120614,3548874
122203,164421
122203,827244
122203,911903
122203,1714788
122203,143648
122203,1012409
122203,3256402
122203,817753
122203,827355
122203,3014466
122203,3213596
122203,819618
122203,169947
122203,823817
122203,166072
122203,3304317
122203,3380565
122203,3469719
122203,2633577
122203,3590906
122203,3519248
122203,3551428
122711,3091127
122711,812025
122711,149276
122711,1058658
122711,3153132
122711,381929
122711,923373
122711,902425
122711,3113018
122711,122849
122711,1154101
122711,3291093
122711,3396687
122711,3463043
122711,3461726
122711,3585853
122849,3094304
122849,421157
122849,3120388
122849,829541
122849,590578
122849,3241421
122849,165098
122849,285223
122849,3061808
122849,300420
122849,598903
122849,3106452
122849,597567
122849,812650
122849,3168790
122849,3213596
122849,3302301
122849,101898
122849,822047
122849,3102974
122849,3249337
122849,176543
122849,1034403
122849,122711
122849,3241634
122849,3127663
122849,418397
122849,1058663
122849,3299624
122849,3330934
122849,3364342
122849,3403463
122849,3420197
122849,3420228
122849,3143461
122849,3342171
